timestamp,test_label,tcp_throughput_mbps
2025-11-18T21:58:02.169524,VPN_ON,43.65377
2025-11-18T21:58:17.785697,VPN_ON,44.057965
2025-11-18T21:58:33.223690,VPN_ON,41.91172
2025-11-18T21:58:48.799454,VPN_ON,39.977639
2025-11-18T21:59:04.416090,VPN_ON,44.757388
2025-11-18T21:59:19.817296,VPN_ON,42.614683
2025-11-18T21:59:35.115944,VPN_ON,43.076321
2025-11-18T21:59:50.666702,VPN_ON,41.964504
2025-11-18T22:00:05.835753,VPN_ON,37.947379
2025-11-18T22:00:21.416242,VPN_ON,41.943
2025-11-18T22:00:36.849274,VPN_ON,41.397669
2025-11-18T22:00:52.339371,VPN_ON,42.923414
2025-11-18T22:01:07.933619,VPN_ON,41.09322
2025-11-18T22:01:23.284894,VPN_ON,43.76361
2025-11-18T22:01:38.687975,VPN_ON,44.522768
2025-11-18T22:01:59.309464,VPN_OFF,47.703342
2025-11-18T22:02:15.128861,VPN_OFF,47.737446
2025-11-18T22:02:31.090402,VPN_OFF,47.243871
2025-11-18T22:02:46.577983,VPN_OFF,47.451422
2025-11-18T22:03:02.130382,VPN_OFF,47.191534
2025-11-18T22:03:17.701613,VPN_OFF,48.423645
2025-11-18T22:03:33.246798,VPN_OFF,46.150934
2025-11-18T22:03:48.823724,VPN_OFF,47.978399
2025-11-18T22:04:04.237107,VPN_OFF,46.859706
2025-11-18T22:04:19.739918,VPN_OFF,45.765314
2025-11-18T22:04:35.441962,VPN_OFF,46.988276
2025-11-18T22:04:51.052655,VPN_OFF,47.124563
2025-11-18T22:05:06.603317,VPN_OFF,46.82212
2025-11-18T22:05:22.225572,VPN_OFF,47.707164
2025-11-18T22:05:37.815567,VPN_OFF,46.933948
2025-11-18T22:05:53.267335,VPN_OFF,48.05716
2025-11-18T22:15:10.894548,VPN_ON,28.521597
2025-11-18T22:15:26.080491,VPN_ON,31.666605
2025-11-18T22:15:41.870964,VPN_ON,22.77222
2025-11-18T22:15:57.418493,VPN_ON,18.507851
2025-11-18T22:16:13.524494,VPN_ON,25.485948
2025-11-18T22:16:29.615357,VPN_ON,25.516725
2025-11-18T22:16:45.860532,VPN_ON,29.646936
2025-11-18T22:17:01.430771,VPN_ON,13.265385
2025-11-18T22:17:17.166398,VPN_ON,17.701618
2025-11-18T22:17:33.004730,VPN_ON,19.25724
2025-11-18T22:17:48.434565,VPN_ON,22.944143
2025-11-18T22:18:04.401426,VPN_ON,24.035561
2025-11-18T22:18:19.940816,VPN_ON,24.316422
2025-11-18T22:18:35.667245,VPN_ON,23.789191
2025-11-18T22:18:51.567703,VPN_ON,23.90547
2025-11-18T22:19:07.084353,VPN_ON,18.48245
2025-11-18T22:19:27.621650,VPN_OFF,37.225759
2025-11-18T22:19:43.204607,VPN_OFF,30.782459
2025-11-18T22:19:58.800267,VPN_OFF,42.599268
2025-11-18T22:20:14.321068,VPN_OFF,32.276096
2025-11-18T22:20:30.224118,VPN_OFF,33.953525
2025-11-18T22:20:46.242804,VPN_OFF,27.049983
2025-11-18T22:21:01.912999,VPN_OFF,42.603645
2025-11-18T22:21:17.588967,VPN_OFF,42.972989
2025-11-18T22:21:33.319821,VPN_OFF,39.425687
2025-11-18T22:21:49.005171,VPN_OFF,31.920342
2025-11-18T22:22:04.872376,VPN_OFF,27.816868
2025-11-18T22:22:20.472145,VPN_OFF,30.675623
2025-11-18T22:22:36.063054,VPN_OFF,28.895528
2025-11-18T22:22:51.789654,VPN_OFF,37.501369
2025-11-18T22:23:07.625579,VPN_OFF,32.831754
2025-11-18T22:23:23.234301,VPN_OFF,39.658759
2025-11-18T22:32:33.947330,VPN_ON,22.386428
2025-11-18T22:32:49.565177,VPN_ON,21.400375
2025-11-18T22:33:05.306344,VPN_ON,24.746903
2025-11-18T22:33:21.714160,VPN_ON,19.375008
2025-11-18T22:33:37.468789,VPN_ON,28.831486
2025-11-18T22:33:52.878398,VPN_ON,22.740323
2025-11-18T22:34:08.556338,VPN_ON,19.650909
2025-11-18T22:34:24.050917,VPN_ON,26.12305
2025-11-18T22:34:39.907431,VPN_ON,25.345362
2025-11-18T22:34:55.637713,VPN_ON,20.224041
2025-11-18T22:35:11.042255,VPN_ON,22.482409
2025-11-18T22:35:26.568871,VPN_ON,35.021184
2025-11-18T22:35:42.006466,VPN_ON,23.334876
2025-11-18T22:35:57.399359,VPN_ON,21.921969
2025-11-18T22:36:12.871375,VPN_ON,24.54905
2025-11-18T22:36:28.659099,VPN_ON,26.517257
2025-11-18T22:36:49.343898,VPN_OFF,36.743497
2025-11-18T22:37:05.257582,VPN_OFF,24.499185
2025-11-18T22:37:20.869770,VPN_OFF,37.787323
2025-11-18T22:37:36.729784,VPN_OFF,39.020241
2025-11-18T22:37:52.445458,VPN_OFF,39.511841
2025-11-18T22:38:08.232835,VPN_OFF,38.4483
2025-11-18T22:38:24.315140,VPN_OFF,31.652536
2025-11-18T22:38:39.910344,VPN_OFF,34.046678
2025-11-18T22:38:55.753300,VPN_OFF,35.559278
2025-11-18T22:39:11.339504,VPN_OFF,35.547849
2025-11-18T22:39:27.537406,VPN_OFF,31.543825
2025-11-18T22:39:43.632125,VPN_OFF,31.966834
2025-11-18T22:39:59.674469,VPN_OFF,23.869479
2025-11-18T22:40:15.631306,VPN_OFF,25.7983
2025-11-18T22:40:31.172649,VPN_OFF,25.954899
2025-11-18T22:40:47.286872,VPN_OFF,31.474146
2025-11-18T22:50:02.321701,VPN_ON,19.350392
2025-11-18T22:50:18.243891,VPN_ON,24.033942
2025-11-18T22:50:33.593650,VPN_ON,34.220317
2025-11-18T22:50:49.055471,VPN_ON,18.468696
2025-11-18T22:51:04.593665,VPN_ON,16.584434
2025-11-18T22:51:20.198829,VPN_ON,18.439117
2025-11-18T22:51:35.847725,VPN_ON,20.266073
2025-11-18T22:51:51.527109,VPN_ON,20.050539
2025-11-18T22:52:07.228426,VPN_ON,21.96601
2025-11-18T22:52:23.018702,VPN_ON,18.846996
2025-11-18T22:52:38.975662,VPN_ON,22.962038
2025-11-18T22:52:54.570577,VPN_ON,18.004129
2025-11-18T22:53:10.382707,VPN_ON,17.449076
2025-11-18T22:53:26.082525,VPN_ON,21.360047
2025-11-18T22:53:41.632750,VPN_ON,14.198543
2025-11-18T22:53:57.429730,VPN_ON,17.268129
2025-11-18T22:54:17.907951,VPN_OFF,46.756123
2025-11-18T22:54:33.467655,VPN_OFF,46.882956
2025-11-18T22:54:49.403688,VPN_OFF,28.344148
2025-11-18T22:55:05.162692,VPN_OFF,23.39932
2025-11-18T22:55:20.953285,VPN_OFF,23.35432
2025-11-18T22:55:36.693840,VPN_OFF,27.112157
2025-11-18T22:55:52.546942,VPN_OFF,34.348491
2025-11-18T22:56:08.569917,VPN_OFF,30.265135
2025-11-18T22:56:24.272267,VPN_OFF,33.283784
2025-11-18T22:56:39.971108,VPN_OFF,36.617769
2025-11-18T22:56:55.700630,VPN_OFF,33.17877
2025-11-18T22:57:11.191421,VPN_OFF,39.273555
2025-11-18T22:57:26.636699,VPN_OFF,40.014636
2025-11-18T22:57:42.177253,VPN_OFF,31.877867
2025-11-18T22:57:57.905964,VPN_OFF,38.36291
2025-11-18T22:58:13.685182,VPN_OFF,34.38279
2025-11-18T23:07:25.907493,VPN_ON,26.543181
2025-11-18T23:07:41.214889,VPN_ON,16.028794
2025-11-18T23:07:56.890775,VPN_ON,26.407724
2025-11-18T23:08:12.705110,VPN_ON,26.641822
2025-11-18T23:08:28.780730,VPN_ON,30.234059
2025-11-18T23:08:44.211665,VPN_ON,23.066233
2025-11-18T23:09:00.279908,VPN_ON,24.017821
2025-11-18T23:09:15.595485,VPN_ON,20.559809
2025-11-18T23:09:31.853791,VPN_ON,23.875915
2025-11-18T23:09:47.682579,VPN_ON,23.637437
2025-11-18T23:10:02.997902,VPN_ON,30.731335
2025-11-18T23:10:18.750125,VPN_ON,23.286557
2025-11-18T23:10:34.209264,VPN_ON,24.176332
2025-11-18T23:10:49.754310,VPN_ON,24.637775
2025-11-18T23:11:05.436126,VPN_ON,22.988702
2025-11-18T23:11:21.396270,VPN_ON,26.60862
2025-11-18T23:11:42.417064,VPN_OFF,26.644069
2025-11-18T23:11:57.992541,VPN_OFF,38.50737
2025-11-18T23:12:13.482727,VPN_OFF,34.23344
2025-11-18T23:12:29.294314,VPN_OFF,36.358915
2025-11-18T23:12:45.127172,VPN_OFF,34.435079
2025-11-18T23:13:01.164360,VPN_OFF,32.506789
2025-11-18T23:13:16.628822,VPN_OFF,35.655764
2025-11-18T23:13:32.530229,VPN_OFF,32.043495
2025-11-18T23:13:48.240120,VPN_OFF,33.724885
2025-11-18T23:14:04.186769,VPN_OFF,29.652184
2025-11-18T23:14:19.695970,VPN_OFF,43.333168
2025-11-18T23:14:35.538251,VPN_OFF,37.620221
2025-11-18T23:14:51.371370,VPN_OFF,38.57474
2025-11-18T23:15:07.422820,VPN_OFF,33.39335
2025-11-18T23:15:23.224502,VPN_OFF,34.116842
2025-11-18T23:15:39.182178,VPN_OFF,29.525503
2025-11-19T07:42:20.947763,VPN_ON,39.252576
2025-11-19T07:42:36.391563,VPN_ON,38.915715
2025-11-19T07:42:51.865037,VPN_ON,41.473706
2025-11-19T07:43:07.890845,VPN_ON,38.683381
2025-11-19T07:43:23.836785,VPN_ON,39.861695
2025-11-19T07:43:39.169769,VPN_ON,32.792228
2025-11-19T07:43:55.331368,VPN_ON,41.107986
2025-11-19T07:44:10.957228,VPN_ON,29.141227
2025-11-19T07:44:27.275529,VPN_ON,32.317149
2025-11-19T07:44:42.784146,VPN_ON,24.248261
2025-11-19T07:44:59.151790,VPN_ON,34.238995
2025-11-19T07:45:14.433846,VPN_ON,34.195372
2025-11-19T07:45:30.324776,VPN_ON,35.173712
2025-11-19T07:45:45.761584,VPN_ON,35.125327
2025-11-19T07:46:01.870485,VPN_ON,34.20667
2025-11-19T07:46:17.780255,VPN_ON,31.936499
2025-11-19T07:46:38.912642,VPN_OFF,43.808851
2025-11-19T07:46:54.362997,VPN_OFF,43.365517
2025-11-19T07:47:10.659308,VPN_OFF,39.452998
2025-11-19T07:47:25.978684,VPN_OFF,42.797469
2025-11-19T07:47:42.713856,VPN_OFF,13.05747
2025-11-19T07:47:58.091973,VPN_OFF,43.360088
2025-11-19T07:48:14.139567,VPN_OFF,37.945491
2025-11-19T07:48:29.494144,VPN_OFF,43.576118
2025-11-19T07:48:45.541877,VPN_OFF,40.40319
2025-11-19T07:49:00.888740,VPN_OFF,44.408122
2025-11-19T07:49:17.252097,VPN_OFF,40.676778
2025-11-19T07:49:32.494035,VPN_OFF,40.216649
2025-11-19T07:49:48.092744,VPN_OFF,42.751942
2025-11-19T07:50:03.724954,VPN_OFF,37.655469
2025-11-19T07:50:20.090293,VPN_OFF,41.78965
2025-11-19T07:50:35.622408,VPN_OFF,41.152098
2025-11-19T07:59:51.018899,VPN_ON,43.450154
2025-11-19T08:00:06.579406,VPN_ON,42.649349
2025-11-19T08:00:22.652192,VPN_ON,40.921799
2025-11-19T08:00:38.319155,VPN_ON,39.578529
2025-11-19T08:00:54.132215,VPN_ON,41.345301
2025-11-19T08:01:09.348926,VPN_ON,40.818671
2025-11-19T08:01:25.600982,VPN_ON,38.850387
2025-11-19T08:01:41.030356,VPN_ON,39.499277
2025-11-19T08:01:57.152217,VPN_ON,37.464334
2025-11-19T08:02:12.626279,VPN_ON,40.401294
2025-11-19T08:02:28.518484,VPN_ON,38.579865
2025-11-19T08:02:43.687168,VPN_ON,40.188898
2025-11-19T08:02:59.726047,VPN_ON,37.584271
2025-11-19T08:03:14.864224,VPN_ON,36.291481
2025-11-19T08:03:31.084048,VPN_ON,36.038409
2025-11-19T08:03:46.324689,VPN_ON,40.31888
2025-11-19T08:04:07.736265,VPN_OFF,39.73748
2025-11-19T08:04:23.062451,VPN_OFF,43.179353
2025-11-19T08:04:38.515185,VPN_OFF,34.384576
2025-11-19T08:04:54.892110,VPN_OFF,29.884577
2025-11-19T08:05:10.866890,VPN_OFF,33.497215
2025-11-19T08:05:26.018137,VPN_OFF,42.54417
2025-11-19T08:05:41.557057,VPN_OFF,31.814481
2025-11-19T08:05:57.200586,VPN_OFF,39.741896
2025-11-19T08:06:12.946519,VPN_OFF,39.225156
2025-11-19T08:06:29.196857,VPN_OFF,36.755027
2025-11-19T08:06:44.768261,VPN_OFF,42.802595
2025-11-19T08:06:59.633191,VPN_OFF,42.216285
2025-11-19T08:07:15.326626,VPN_OFF,41.941863
2025-11-19T08:07:30.970186,VPN_OFF,42.808946
2025-11-19T08:07:46.493052,VPN_OFF,42.470755
2025-11-19T08:08:02.726917,VPN_OFF,41.757404
2025-11-19T08:17:14.444749,VPN_ON,33.769331
2025-11-19T08:17:29.612676,VPN_ON,38.477775
2025-11-19T08:17:45.534619,VPN_ON,36.872788
2025-11-19T08:18:01.375966,VPN_ON,31.912998
2025-11-19T08:18:17.440213,VPN_ON,37.129276
2025-11-19T08:18:32.926479,VPN_ON,42.577341
2025-11-19T08:18:48.955754,VPN_ON,39.633916
2025-11-19T08:19:03.989840,VPN_ON,40.321534
2025-11-19T08:19:19.248580,VPN_ON,40.933291
2025-11-19T08:19:35.259073,VPN_ON,43.54096
2025-11-19T08:19:50.750176,VPN_ON,43.399183
2025-11-19T08:20:07.011906,VPN_ON,42.941005
2025-11-19T08:20:22.420414,VPN_ON,42.480134
2025-11-19T08:20:38.664424,VPN_ON,43.738163
2025-11-19T08:20:54.100289,VPN_ON,41.889191
2025-11-19T08:21:10.035975,VPN_ON,40.451463
2025-11-19T08:21:30.564552,VPN_OFF,46.133673
2025-11-19T08:21:46.777296,VPN_OFF,45.631055
2025-11-19T08:22:02.073682,VPN_OFF,46.430695
2025-11-19T08:22:18.106696,VPN_OFF,45.880101
2025-11-19T08:22:33.348901,VPN_OFF,45.711944
2025-11-19T08:22:49.830497,VPN_OFF,41.912389
2025-11-19T08:23:04.945098,VPN_OFF,46.264135
2025-11-19T08:23:21.277862,VPN_OFF,42.306819
2025-11-19T08:23:36.506398,VPN_OFF,46.131246
2025-11-19T08:23:52.865063,VPN_OFF,40.704013
2025-11-19T08:24:07.972065,VPN_OFF,47.140639
2025-11-19T08:24:24.231260,VPN_OFF,42.708282
2025-11-19T08:24:39.419480,VPN_OFF,47.161771
2025-11-19T08:24:54.900126,VPN_OFF,45.998668
2025-11-19T08:25:10.625751,VPN_OFF,44.127477
2025-11-19T08:25:26.239684,VPN_OFF,45.435532
2025-11-19T08:34:37.464230,VPN_ON,36.251119
2025-11-19T08:34:52.805087,VPN_ON,43.274447
2025-11-19T08:35:08.565738,VPN_ON,38.659543
2025-11-19T08:35:23.627704,VPN_ON,45.205224
2025-11-19T08:35:39.749020,VPN_ON,39.868726
2025-11-19T08:35:54.735022,VPN_ON,43.773185
2025-11-19T08:36:10.884357,VPN_ON,39.657213
2025-11-19T08:36:26.243917,VPN_ON,44.92843
2025-11-19T08:36:42.192380,VPN_ON,40.847155
2025-11-19T08:36:57.585173,VPN_ON,44.289748
2025-11-19T08:37:13.793581,VPN_ON,39.904607
2025-11-19T08:37:29.001758,VPN_ON,44.222278
2025-11-19T08:37:44.197661,VPN_ON,43.598042
2025-11-19T08:38:00.059293,VPN_ON,43.967461
2025-11-19T08:38:15.255225,VPN_ON,44.012412
2025-11-19T08:38:31.410471,VPN_ON,40.399499
2025-11-19T08:38:51.875015,VPN_OFF,46.974126
2025-11-19T08:39:07.825534,VPN_OFF,47.422561
2025-11-19T08:39:23.302480,VPN_OFF,45.666551
2025-11-19T08:39:39.400862,VPN_OFF,48.606898
2025-11-19T08:39:54.887041,VPN_OFF,45.555579
2025-11-19T08:40:11.015017,VPN_OFF,46.741242
2025-11-19T08:40:26.296334,VPN_OFF,46.517915
2025-11-19T08:40:42.507598,VPN_OFF,44.110603
2025-11-19T08:40:57.986021,VPN_OFF,46.164496
2025-11-19T08:41:14.298681,VPN_OFF,42.576046
2025-11-19T08:41:29.584203,VPN_OFF,45.786428
2025-11-19T08:41:45.488111,VPN_OFF,43.272155
2025-11-19T08:42:00.722132,VPN_OFF,46.345181
2025-11-19T08:42:16.775232,VPN_OFF,39.093305
2025-11-19T08:42:32.076455,VPN_OFF,46.227394
2025-11-19T08:42:47.275320,VPN_OFF,47.305244
2025-11-19T08:52:16.122657,VPN_ON,39.008716
2025-11-19T08:52:31.114897,VPN_ON,43.168862
2025-11-19T08:52:47.387259,VPN_ON,40.464769
2025-11-19T08:53:02.159409,VPN_ON,39.786012
2025-11-19T08:53:18.308378,VPN_ON,39.238605
2025-11-19T08:53:33.363570,VPN_ON,38.597597
2025-11-19T08:53:49.761521,VPN_ON,37.030293
2025-11-19T08:54:04.873304,VPN_ON,40.92863
2025-11-19T08:54:20.076696,VPN_ON,44.585898
2025-11-19T08:54:36.364210,VPN_ON,46.7145
2025-11-19T08:54:51.452728,VPN_ON,44.57652
2025-11-19T08:55:07.692449,VPN_ON,45.091847
2025-11-19T08:55:22.688737,VPN_ON,44.252048
2025-11-19T08:55:38.916818,VPN_ON,40.326491
2025-11-19T08:55:54.033900,VPN_ON,45.46447
2025-11-19T08:56:10.301281,VPN_ON,39.789533
2025-11-19T08:56:30.587001,VPN_OFF,47.808269
2025-11-19T08:56:46.802904,VPN_OFF,47.570546
2025-11-19T08:57:02.204354,VPN_OFF,47.834069
2025-11-19T08:57:18.312253,VPN_OFF,42.907944
2025-11-19T08:57:33.704744,VPN_OFF,47.071258
2025-11-19T08:57:49.847367,VPN_OFF,42.939543
2025-11-19T08:58:05.051541,VPN_OFF,46.491179
2025-11-19T08:58:21.255009,VPN_OFF,42.488342
2025-11-19T08:58:36.584817,VPN_OFF,46.999747
2025-11-19T08:58:52.820681,VPN_OFF,43.407936
2025-11-19T08:59:08.178171,VPN_OFF,42.661906
2025-11-19T08:59:24.307473,VPN_OFF,39.551991
2025-11-19T08:59:39.583098,VPN_OFF,47.271902
2025-11-19T08:59:54.955239,VPN_OFF,47.587452
2025-11-19T09:00:11.361879,VPN_OFF,48.346756
2025-11-19T09:00:26.453806,VPN_OFF,44.405441
2025-11-19T09:09:47.137172,VPN_ON,28.016192
2025-11-19T09:10:02.314197,VPN_ON,40.191832
2025-11-19T09:10:18.383061,VPN_ON,42.083326
2025-11-19T09:10:33.675501,VPN_ON,41.756543
2025-11-19T09:10:49.770444,VPN_ON,38.361604
2025-11-19T09:11:05.149441,VPN_ON,44.029106
2025-11-19T09:11:21.123417,VPN_ON,33.691955
2025-11-19T09:11:36.393562,VPN_ON,40.307049
2025-11-19T09:11:52.723469,VPN_ON,31.814602
2025-11-19T09:12:07.639205,VPN_ON,35.583721
2025-11-19T09:12:23.828508,VPN_ON,34.832408
2025-11-19T09:12:38.993952,VPN_ON,40.116338
2025-11-19T09:12:55.227155,VPN_ON,40.119829
2025-11-19T09:13:10.334724,VPN_ON,39.428444
2025-11-19T09:13:25.634320,VPN_ON,41.404119
2025-11-19T09:13:41.943885,VPN_ON,43.453943
2025-11-19T09:14:03.088859,VPN_OFF,42.131124
2025-11-19T09:14:18.462145,VPN_OFF,45.915374
2025-11-19T09:14:34.736461,VPN_OFF,39.78791
2025-11-19T09:14:50.113462,VPN_OFF,43.811831
2025-11-19T09:15:05.409864,VPN_OFF,42.791027
2025-11-19T09:15:21.529522,VPN_OFF,46.225293
2025-11-19T09:15:36.649408,VPN_OFF,42.025191
2025-11-19T09:15:52.709641,VPN_OFF,45.852617
2025-11-19T09:16:08.019706,VPN_OFF,46.326902
2025-11-19T09:16:24.363871,VPN_OFF,40.970248
2025-11-19T09:16:39.542276,VPN_OFF,46.949191
2025-11-19T09:16:55.941633,VPN_OFF,39.94086
2025-11-19T09:17:10.886323,VPN_OFF,43.676977
2025-11-19T09:17:27.064654,VPN_OFF,40.782913
2025-11-19T09:17:42.422317,VPN_OFF,46.451075
2025-11-19T09:17:58.556502,VPN_OFF,41.229504
2025-11-19T09:27:13.129704,VPN_ON,42.733317
2025-11-19T09:27:29.423383,VPN_ON,41.94778
2025-11-19T09:27:44.604744,VPN_ON,43.048165
2025-11-19T09:28:00.828376,VPN_ON,35.679701
2025-11-19T09:28:16.061728,VPN_ON,42.019688
2025-11-19T09:28:32.211920,VPN_ON,36.752362
2025-11-19T09:28:47.385495,VPN_ON,39.160322
2025-11-19T09:29:03.495878,VPN_ON,37.172045
2025-11-19T09:29:18.709903,VPN_ON,39.409356
2025-11-19T09:29:34.869458,VPN_ON,39.703477
2025-11-19T09:29:50.046344,VPN_ON,37.291211
2025-11-19T09:30:06.351607,VPN_ON,37.92674
2025-11-19T09:30:21.371736,VPN_ON,35.80978
2025-11-19T09:30:36.699795,VPN_ON,39.660214
2025-11-19T09:30:52.756882,VPN_ON,38.824113
2025-11-19T09:31:07.866992,VPN_ON,41.066019
2025-11-19T09:31:29.262276,VPN_OFF,43.831493
2025-11-19T09:31:44.177175,VPN_OFF,39.507136
2025-11-19T09:32:00.382381,VPN_OFF,43.565972
2025-11-19T09:32:15.777504,VPN_OFF,44.404814
2025-11-19T09:32:31.918844,VPN_OFF,44.064015
2025-11-19T09:32:47.160203,VPN_OFF,45.059136
2025-11-19T09:33:03.315514,VPN_OFF,42.585962
2025-11-19T09:33:18.577859,VPN_OFF,43.957729
2025-11-19T09:33:34.863973,VPN_OFF,39.781032
2025-11-19T09:33:50.209222,VPN_OFF,44.30394
2025-11-19T09:34:06.298252,VPN_OFF,39.504313
2025-11-19T09:34:21.716582,VPN_OFF,43.914476
2025-11-19T09:34:38.024114,VPN_OFF,40.988936
2025-11-19T09:34:53.287691,VPN_OFF,44.053737
2025-11-19T09:35:09.520596,VPN_OFF,40.602145
2025-11-19T09:35:24.885639,VPN_OFF,44.530195
2025-11-19T09:44:44.192462,VPN_ON,41.078292
2025-11-19T09:44:59.469722,VPN_ON,41.244386
2025-11-19T09:45:15.904690,VPN_ON,39.956442
2025-11-19T09:45:31.285693,VPN_ON,41.2799
2025-11-19T09:45:47.613564,VPN_ON,42.114207
2025-11-19T09:46:02.572597,VPN_ON,38.250349
2025-11-19T09:46:19.072758,VPN_ON,31.859205
2025-11-19T09:46:34.071930,VPN_ON,38.2664
2025-11-19T09:46:50.284094,VPN_ON,30.464332
2025-11-19T09:47:05.717527,VPN_ON,34.747171
2025-11-19T09:47:22.039454,VPN_ON,32.823753
2025-11-19T09:47:36.762541,VPN_ON,26.454985
2025-11-19T09:47:52.997787,VPN_ON,23.507888
2025-11-19T09:48:07.848721,VPN_ON,28.111616
2025-11-19T09:48:22.785467,VPN_ON,22.573767
2025-11-19T09:48:38.456852,VPN_ON,28.025719
2025-11-19T09:48:59.670769,VPN_OFF,40.022576
2025-11-19T09:49:14.887029,VPN_OFF,45.120764
2025-11-19T09:49:30.339492,VPN_OFF,42.953652
2025-11-19T09:49:46.371292,VPN_OFF,42.294223
2025-11-19T09:50:01.902087,VPN_OFF,42.672931
2025-11-19T09:50:18.213802,VPN_OFF,44.100227
2025-11-19T09:50:33.989129,VPN_OFF,42.199255
2025-11-19T09:50:49.468145,VPN_OFF,44.374884
2025-11-19T09:51:05.044125,VPN_OFF,38.698052
2025-11-19T09:51:20.468534,VPN_OFF,41.64005
2025-11-19T09:51:36.562405,VPN_OFF,45.310205
2025-11-19T09:51:52.098034,VPN_OFF,43.47889
2025-11-19T09:52:07.892592,VPN_OFF,33.954708
2025-11-19T09:52:23.161733,VPN_OFF,45.122754
2025-11-19T09:52:39.293293,VPN_OFF,41.163328
2025-11-19T09:52:54.626704,VPN_OFF,31.908952
2025-11-19T10:02:21.212875,VPN_ON,37.715618
2025-11-19T10:02:36.924694,VPN_ON,42.232172
2025-11-19T10:02:52.462686,VPN_ON,40.384786
2025-11-19T10:03:08.443182,VPN_ON,40.128116
2025-11-19T10:03:23.826598,VPN_ON,40.383209
2025-11-19T10:03:40.026934,VPN_ON,32.877484
2025-11-19T10:03:55.397182,VPN_ON,37.784919
2025-11-19T10:04:11.365344,VPN_ON,30.602532
2025-11-19T10:04:26.393740,VPN_ON,39.496765
